Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,AMNH-PARKING STATION 2,200 Central Park West,Lower level parking south wall,New York,NY,10024,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.781414,-73.973682,04/04/2026,357263,2026-04-04 02:31:46,,,,09/30/2024,J1772
ELEC,HAMPTON INN STATION 3,1120 South Ave,Side of Hampton Inn & Suites,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.612671,-74.17882,04/04/2026,181663,2026-04-04 02:21:19,,,,01/27/2021,J1772
ELEC,Rockefeller Univ - Garage Ground Floor,500 E 63rd St,,New York,NY,10065,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,25.0,,,EVOKE,https://evokesystems.com,GPS,40.760823,-73.957536,09/12/2025,357046,2026-03-31 19:51:34,P,,,07/07/2022,J1772
ELEC,COMMERCIAL 1 COM1-3,365 W 25th St,,New York,NY,10001,,888-758-4389,E,,Public,24 hours daily,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,40.747358,-74.000158,04/04/2026,447020,2026-04-04 04:17:11,,,,12/07/2025,CHADEMO J1772COMBO
ELEC,25 Broadway,25 Broadway,,New York,NY,10004,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,3.0,,,Non-Networked,,200-8,40.70568,-74.0136,05/09/2024,333718,2025-02-12 00:16:32,P,,,12/21/2023,J1772
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,,New York,NY,10128,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781413,-73.946377,07/01/2024,115103,2025-02-12 00:16:32,P,,,05/23/2018,J1772 TESLA
ELEC,iPark NYC 183 E 73rd Street - Tesla Destination,184 E 73rd St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770601,-73.960531,07/01/2024,115034,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,535 Carlton Ave,535 Carlton Ave,,Brooklyn,NY,11238,,833-611-5965,E,,Public,24 hours daily,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.68092,-73.97076,04/04/2026,225118,2026-04-04 06:08:32,,,,07/08/2022,J1772
ELEC,G & M REALTY 2 STATION 2,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745401,-73.946148,04/04/2026,223833,2026-04-04 02:57:38,,,,07/21/2022,J1772
ELEC,MTP Parking 363 Bond Street - Tesla Destination,363 Bond St,,Brooklyn,NY,11231,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.678155,-73.990443,07/01/2024,122476,2025-02-12 00:16:32,P,,,01/18/2019,TESLA
ELEC,PANYNJ JFK Y GARAGE 3,JFK Access Road JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.645758,-73.779314,04/04/2026,174643,2026-04-04 01:59:06,,,,01/27/2021,J1772
ELEC,Enterprise 284 Mott St - Underground garage,284 Mott St,,New York,NY,10012,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4.0,,,EVOKE,https://evokesystems.com,GPS,40.724324,-73.994201,09/12/2025,356981,2026-03-31 19:51:34,P,,,02/07/2023,J1772
ELEC,Rapidpark 44 State Street - Tesla Destination,44 State St,,Brooklyn,NY,11201,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692062,-73.99816,07/01/2024,114905,2025-02-12 00:16:32,P,,,06/13/2017,J1772 TESLA
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752205,-74.001493,07/01/2024,115145,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,19-80 Steinway - Tesla Destination,1980 Steinway St,,Astoria,NY,11105,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776957,-73.90115,07/01/2024,150649,2025-02-12 00:16:32,P,,,07/06/2018,TESLA
ELEC,134-10 225th St,134-10 225th St,,Jamaica,NY,11413,,888-356-8911,E,,Public,24 hours daily,,,2.0,,,FLO,https://www.flo.com,GPS,40.677412,-73.745062,04/04/2026,198164,2026-04-04 05:27:27,,,,10/23/2021,J1772
ELEC,Rapid Park - 204 W 101st 1st Floor,204 W 101st Street,,New York,NY,10025,,833-611-5965,E,,Public,24 hours daily,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.79743,-73.9687,04/04/2026,334499,2026-04-04 06:10:12,,,,05/02/2024,J1772
ELEC,Standard Parking 1360 Fulton Street - Tesla Destination,1360 Fulton St,,Brooklyn,NY,11216,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.680168,-73.946022,07/01/2024,114889,2025-02-12 00:16:32,P,,,05/24/2018,TESLA
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,,New York,NY,10028,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772681,-73.945488,07/01/2024,115175,2025-02-12 00:16:32,P,,,12/27/2016,J1772 TESLA
ELEC,MPG 121 Reade Street - Tesla Destination,121 Reade St,,New York,NY,10013,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716268,-74.009491,07/01/2024,115006,2025-02-12 00:16:32,P,,,01/08/2018,J1772 TESLA
ELEC,Northeast Bronx YMCA,1250 E 229th St,,Bronx,NY,10466,,347-389-6140,E,,Public - Credit card at all times,24 hours daily; members only,A D Debit M V,,4.0,,,Non-Networked,,GPS,40.882786,-73.841986,03/14/2024,205826,2025-02-12 00:16:32,P,,,02/04/2022,J1772
ELEC,(SP+) - Third at Bankside Garage,2385 3rd Ave.,,Bronx,NY,10451,,855-223-5351,E,,Public,24 hours daily,A D M V,,14.0,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.808374,-73.931063,04/04/2026,326286,2026-04-04 05:17:02,,,,01/21/2024,J1772
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762234,-73.979036,07/01/2024,115011,2025-02-12 00:16:32,P,,,01/26/2017,TESLA
ELEC,25 Park Row,25 Park Row,,New York,NY,10038,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,1.0,,,LOOP,https://loopglobal.com,GPS,40.71145,-74.00745,03/12/2026,399675,2026-03-12 20:29:51,P,,,01/22/2024,J1772
ELEC,"iPark - Paradise Garage-  62-60 99th Street Rego Park, NY 11374",62-60 99th Street,,Rego Park,NY,11374,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.733347,-73.858012,04/04/2026,255093,2026-04-04 00:08:34,,,,12/14/2022,J1772
ELEC,170 FREEMAN 19,1036 Manhattan Ave,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734166,-73.954508,04/04/2026,417631,2026-04-04 04:09:20,,,,08/07/2025,J1772
ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,Motorgate Garage -Fourth Level,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.764208,-73.947198,04/04/2026,168525,2026-04-04 02:21:49,,,,11/17/2020,J1772
ELEC,SMJ WOODHAVEN SMJ WOODHAVEN 3,85-01 68th Road,,queens,NY,11374,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.715225,-73.859524,04/04/2026,454054,2026-04-04 04:22:19,,,,03/13/2026,J1772
ELEC,PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,,Astoria,NY,11101,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756069,-73.920466,07/01/2024,150584,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,Best Buy - Tesla Supercharger,8923 Bay Pkwy,,Brooklyn,NY,11214,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,20.0,,Tesla,https://www.tesla.com/supercharger,GPS,40.594772,-73.998751,09/12/2025,420629,2026-02-02 23:16:24,P,,,08/22/2025,J1772COMBO TESLA
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,480 Riverside Dr,,New York,NY,10027,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.811187,-73.963571,07/01/2024,115140,2025-02-12 00:16:32,P,,,01/08/2018,J1772 TESLA
ELEC,Liberty Green - Garage,300 N End Ave,,New York,NY,10282,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,8.0,,,EVOKE,https://evokesystems.com,GPS,40.7167,-74.01432,09/12/2025,356989,2026-03-31 19:51:34,P,,,01/12/2022,J1772
ELEC,iPark 200 West Garage Corp. - Tesla Destination,220 W 26th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746304,-73.995064,07/01/2024,115055,2025-02-12 00:16:32,P,,,11/02/2017,J1772 TESLA
ELEC,9 W 57th St - Garage,9 W 57th St,,New York,NY,10019,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,12.0,,,EVOKE,https://evokesystems.com,GPS,40.763867,-73.975023,09/12/2025,357116,2026-03-31 19:51:34,P,,,07/09/2022,J1772
ELEC,One Gracie Terrace - Basement Level 1 and 2,605 E 82nd St,,New York,NY,10028,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10.0,,,EVOKE,https://evokesystems.com,GPS,40.77245,-73.945767,09/12/2025,357074,2026-03-31 19:51:34,P,,,12/06/2022,J1772
ELEC,ARCHER GREEN MI STATION 3,92-23 168th St,,JAMAICA,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.705254,-73.7915,04/04/2026,225481,2026-04-04 02:34:33,,,,08/13/2022,J1772
ELEC,MTP Parking 31-00 47th Ave - Tesla Destination,31-00 47th Ave,,Long Island City,NY,11101,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.741652,-73.93616,07/01/2024,122487,2025-02-12 00:16:32,P,,,01/17/2019,TESLA
ELEC,145 Brooklyn Ave,145 Brooklyn Ave,,Brooklyn,NY,11213,,888-356-8911,E,,Public,24 hours daily,,,2.0,,,FLO,https://www.flo.com,GPS,40.674612,-73.944569,04/04/2026,202163,2026-04-04 05:28:28,,,,12/08/2021,J1772
ELEC,99 Prospect Park W,99 Prospect Park W,,Brooklyn,NY,11215,,888-356-8911,E,,Public,24 hours daily,,,2.0,,,FLO,https://www.flo.com,GPS,40.66696,-73.975032,04/04/2026,194647,2026-04-04 05:28:14,,,,08/28/2021,J1772
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743405,-73.974735,07/01/2024,115113,2025-02-12 00:16:32,P,,,08/23/2017,J1772 TESLA
ELEC,KWEV - 139 Charles Street,139 Charles St,,New York,NY,10014,,888-505-5938,E,,Public,24 hours daily,CREDIT M V,,2.0,,,KWEV,https://kwev.com,200-8,40.73428,-74.00803,,456227,2026-03-20 17:04:36,P,,,06/10/2025,J1772
ELEC,Icon Parking 220 Riverside Blvd - Tesla Destination,220 Riverside Blvd,,New York,NY,10024,,877-798-3752,E,,Public,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.779338,-73.987493,07/01/2024,115054,2025-02-12 00:16:32,P,,,01/21/2016,J1772 TESLA
ELEC,SMJ WOODHAVEN SMJ WOODHAVE 13,85-01 68th Road,,queems,NY,11374,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.715359,-73.8592,04/04/2026,453520,2026-04-04 04:22:14,,,,03/12/2026,J1772
ELEC,170 FREEMAN 1,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734358,-73.954634,04/04/2026,434731,2026-04-04 04:09:18,,,,10/24/2025,J1772
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,25-27 Beekman St,,New York,NY,10038,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710786,-74.006017,07/01/2024,115071,2025-02-12 00:16:32,P,,,06/13/2017,J1772 TESLA
ELEC,iPark 247 N 7th Street - Tesla Destination,249 N 7th St,,Brooklyn,NY,11248,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715954,-73.954681,07/01/2024,114894,2025-02-12 00:16:32,P,,,03/10/2017,J1772 TESLA
ELEC,PANYNJ LGA WEST 2,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.773069,-73.875169,04/04/2026,180139,2026-04-04 01:39:11,,,,01/27/2021,J1772
ELEC,Icon Parking 308 Greenwich - Tesla Destination,308 Greenwich St,,New York,NY,10013,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717686,-74.010613,07/01/2024,115088,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,,New York,NY,10025,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797603,-73.968503,07/01/2024,169060,2025-02-12 00:16:32,P,,,11/03/2020,J1772 TESLA
ELEC,550 Prospect Place,550 Prospect Place,,Brooklyn,NY,11238,,888-998-2546,E,,Public,24 hours daily,,,7.0,,,Blink Network,https://blinkcharging.com,GPS,40.675159,-73.958501,04/04/2026,257489,2026-04-04 00:31:15,,,,08/01/2022,J1772
ELEC,New Roc Parking Deck,33 Lecount Pl,,New Rochelle,NY,10801,,877-455-3833,E,,Public,24 hours daily,,,,6.0,,eVgo Network,https://www.evgo.com,GPS,40.91236,-73.77951,04/04/2026,301764,2026-04-04 00:04:22,,,,06/30/2023,CHADEMO J1772COMBO
ELEC,MPG 100 Jay Street - Tesla Destination,100 Jay St,,Brooklyn,NY,10021,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702194,-73.98672,07/01/2024,114917,2025-02-12 00:16:32,P,,,08/17/2017,J1772 TESLA
ELEC,MCDONALD'S LINDEN 01,2797 Linden Boulevard,,Brooklyn,NY,11208,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.670036,-73.86086,04/04/2026,390635,2026-04-04 04:01:30,,,,04/23/2025,J1772
ELEC,LGP L.G.P EV SPACE5,10 Harrison Pl,Luxury Green parking lot,Brooklyn,NY,11206,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.705861,-73.932943,04/04/2026,395817,2026-04-04 04:03:33,,,,05/17/2025,J1772
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,,New York,NY,10028,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772712,-73.947045,07/01/2024,115168,2025-02-12 00:16:32,P,,,01/07/2016,J1772 TESLA
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,07/01/2024,115190,2025-02-12 00:16:32,P,,,12/17/2015,TESLA
ELEC,Little Man Parking (Queens West) - Tesla Destination,4-76 47th Ave,,Long Island City,NY,11109,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745627,-73.955638,07/01/2024,114970,2025-02-12 00:16:32,P,,,03/09/2017,J1772 TESLA
ELEC,CLAREMONT GRG STATION 5,100 Claremont Avenue,Garage Level 2,New York,NY,10027,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.811692,-73.96224,04/04/2026,384771,2026-04-04 03:53:50,,,,02/22/2025,J1772
ELEC,831 3rd Ave,831 3rd Ave,,Brooklyn,NY,11232,,888-356-8911,E,,Public,24 hours daily,,,6.0,,,FLO,https://www.flo.com,GPS,40.656766,-74.004802,04/04/2026,199508,2026-04-04 05:27:46,,,,10/30/2021,J1772
ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,,New York,NY,10004,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.727797,-73.990746,07/01/2024,169201,2025-02-12 00:16:32,P,,,12/02/2016,J1772 TESLA
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719825,-74.010137,07/01/2024,115112,2025-02-12 00:16:32,P,,,07/17/2017,J1772 TESLA
ELEC,Standard Parking 1 Metrotech - Tesla Destination,351 Jay St,,Brooklyn,NY,11201,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.69306,-73.987222,07/01/2024,114900,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,ENG-000048,7014 Garfield Ave,,Woodside,NY,11377,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,2.0,,,WEVO,https://wevo.energy,200-8,40.73687,-73.89355,03/12/2026,451565,2026-03-12 20:29:51,P,,,09/01/2025,J1772
ELEC,Port Washington School Guggenheim Elementary School,38 Poplar Pl,,Sands Point,NY,11050,,833-611-5965,E,,Public,24 hours daily,,,6.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.84995,-73.69969,04/04/2026,446812,2026-04-04 06:12:11,,,,12/03/2025,J1772
ELEC,Central Parking 200 Chambers - Tesla Destination,200 Chambers St,,New York,NY,10007,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716256,-74.012543,07/01/2024,115038,2025-02-12 00:16:32,P,,,01/09/2018,J1772 TESLA
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738733,-74.006009,07/01/2024,115173,2025-02-12 00:16:32,P,,,06/01/2015,J1772 TESLA
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330 W 58th St,,New York,NY,10019,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767879,-73.983656,07/01/2024,115099,2025-02-12 00:16:32,P,,,01/21/2016,J1772 TESLA
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,,New York,NY,10024,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.794519,-73.963445,07/01/2024,115192,2025-02-12 00:16:32,P,,,03/14/2017,J1772 TESLA
ELEC,30 Lincoln Plaza - Garage,30 W 63rd St,,New York,NY,10023,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,8.0,,,EVOKE,https://evokesystems.com,GPS,40.7706,-73.9817,09/12/2025,356986,2026-03-31 19:51:34,P,,,12/19/2021,J1772
ELEC,CLAREMONT GRG STATION 6,100 Claremont Ave,,New York,NY,10027,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.811645,-73.962116,04/04/2026,384790,2026-04-04 03:56:23,,,,02/22/2025,J1772
ELEC,Mott Street Parking - Tesla Supercharger,106 Mott Street,,New York,NY,10013,,877-798-3752,E,,Public,5am-12am daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,2.0,,Tesla,https://www.tesla.com/supercharger,200-9,40.717522,-73.997302,07/01/2024,102334,2025-05-06 21:07:47,P,,,07/23/2018,TESLA
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,,New York,NY,10035,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800793,-73.9371,07/01/2024,169011,2025-02-12 00:16:32,P,,,10/18/2019,TESLA
ELEC,Enterprise Parking 545 Washington Ave - Tesla Destination,545 Washington Ave,,Brooklyn,NY,11238,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.681953,-73.964405,07/01/2024,150573,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,Icon Parking 200 E 32nd Street - Tesla Destination,200 E 32nd St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.744916,-73.980228,07/01/2024,115039,2025-02-12 00:16:32,P,,,12/09/2016,J1772 TESLA
ELEC,330 E 80th St - Garage,330 E 80th St,,New York,NY,10075,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,25.0,,,EVOKE,https://evokesystems.com,GPS,40.773622,-73.95325,09/12/2025,357004,2026-03-31 19:51:34,P,,,07/23/2022,J1772
ELEC,CENTERS HEALTHC EV-2,170 Buffalo Avenue,Lot 1,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.673561,-73.926135,04/04/2026,328306,2026-04-04 03:31:58,,,,02/14/2024,J1772
ELEC,IKEA USA BROOKLYN 3,1 Beard St,,Red Hook,NY,11231,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.671393,-74.011584,04/04/2026,252886,2026-04-04 02:49:46,,,,02/01/2023,J1772
ELEC,WCS NS1 BOSTON RD,2300  Southern Blvd,Bronx zoo Asia Parking lot,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.846205,-73.876513,04/04/2026,104341,2026-04-04 01:51:48,,,,10/24/2018,J1772
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767743,-73.963665,07/01/2024,115024,2025-02-12 00:16:32,P,,,07/23/2015,J1772 TESLA
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,,New York,NY,10280,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.707738,-74.016845,07/01/2024,115197,2025-02-12 00:16:32,P,,,06/07/2017,J1772 TESLA
ELEC,170 FREEMAN 2,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734295,-73.95466,04/04/2026,434732,2026-04-04 04:09:18,,,,10/24/2025,J1772
ELEC,East West Tower Garage - Tesla Destination,142-38 37th Ave,,Flushing,NY,11354,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762331,-73.825583,07/01/2024,150531,2025-02-12 00:16:32,P,,,08/28/2019,TESLA
ELEC,430809  Avalon Riverview North,4-75 48th Avenue,,Long Island City,NY,11109,,888-998-2546,E,,Public,24 hours daily,,,5.0,,,Blink Network,https://blinkcharging.com,GPS,40.744963,-73.956884,04/04/2026,309419,2026-04-04 00:17:31,,,,04/17/2019,J1772
ELEC,Icon Parking 101 W 15th - Tesla Destination,101 W 15th St,,New York,NY,10011,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.738371,-73.99688,07/01/2024,114992,2025-02-12 00:16:32,P,,,08/10/2018,TESLA
ELEC,CORP COMM 3 STATION 3 CC3,Teleport Dr/Corp Commons Bldg,"Parking Garage, 2nd Floor",Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.604086,-74.179358,04/04/2026,252135,2026-04-04 02:21:56,,,,01/26/2023,J1772
ELEC,5935 Broadway,5935 Broadway,,Bronx,NY,10463,,888-356-8911,E,,Public,24 hours daily,,,4.0,,,FLO,https://www.flo.com,GPS,40.888461,-73.899119,04/04/2026,191505,2026-04-04 05:28:34,,,,06/25/2021,J1772
ELEC,300 W 135 St - Little Man Parking - Tesla Destination,300 W 135 St,,New York,NY,10030,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.816777,-73.947435,07/01/2024,150596,2025-02-12 00:16:32,P,,,08/28/2019,TESLA
ELEC,465 Pacific St - Garage,465 Pacific St,,Brooklyn,NY,11217,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,17.0,,,EVOKE,https://evokesystems.com,GPS,40.685493,-73.98254,09/12/2025,357041,2026-03-31 19:51:34,P,,,08/22/2022,J1772
ELEC,26-19 2nd Street,26-19 2nd Street,,Astoria,NY,11102,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.773294,-73.934466,04/04/2026,257491,2026-04-04 00:42:41,,,,12/19/2022,J1772
ELEC,SKYVIEW APTS SKYVIEW ST2,5800 Arlington Ave,,Riverdale,NY,10471,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.908654,-73.905897,04/04/2026,171342,2026-04-04 02:27:08,,,,01/16/2021,J1772
ELEC,Standard Parking 200 Cadman Plaza West - Tesla Destination,75 Henry St,,Brooklyn,NY,11221,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.698707,-73.992365,07/01/2024,114912,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
